Розіграш	Дата проведення	Лототрон	Комплект кульок	Кулька номер 1	Кулька номер 2	Кулька номер 3	Кулька номер 4	Кулька номер 5	Кулька номер 6	Кулька номер 7	Кулька номер 8	Кулька номер 9	Кулька номер 10	Кулька номер 11	Кулька номер 12	Кулька номер 13	Кулька номер 14	Кулька номер 15	Кулька номер 16	Кулька номер 17	Кулька номер 18	Кулька номер 19	Кулька номер 20	2х2	2х3	3х3	2х4	3х4	4х4	3х5	4х5	5х5	3х6	4х6	5х6	6х6	4х7	5х7	6х7	7х7	4х8	5х8	6х8	7х8	8х8	0х9	5х9	6х9	7х9	8х9	9х9	0х10	5х10	6х10	7х10	8х10	9х10	10х10
6142	2018-02-02	А	2	68	15	69	35	53	25	42	72	50	12	38	64	2	51	30	61	13	9	14	79	148	122	5	220	36	7	267	44	1	843	156	16	0	241	49	2	0	319	72	7	0	0	187	84	38	4	0	0	437	577	133	13	0	0	0
6141	2018-02-01	А	2	38	67	23	78	42	50	28	74	1	8	24	15	25	47	39	10	44	80	17	61	66	160	27	290	76	0	348	75	2	720	154	16	1	324	39	0	0	405	72	2	0	0	251	175	28	2	0	0	409	698	139	14	0	0	0
6140	2018-01-31	А	1	30	45	73	33	25	8	3	68	13	78	19	58	74	51	75	70	22	29	21	53	29	90	17	276	38	4	316	36	1	709	121	19	1	218	44	5	0	357	64	4	0	0	245	126	24	12	0	0	618	748	207	20	3	0	0
6139	2018-01-30	А	2	25	48	40	49	70	10	31	2	5	62	24	29	6	35	20	55	32	3	47	57	37	120	15	250	46	4	311	57	3	839	224	39	5	391	185	8	0	443	108	31	1	0	204	163	22	4	0	0	458	931	180	27	5	2	0
6138	2018-01-29	А	3	8	72	1	25	30	28	63	35	53	49	43	19	11	68	78	18	45	5	44	77	23	332	3	248	48	1	223	27	2	755	131	21	0	328	26	4	0	333	81	7	0	0	260	121	28	0	0	0	447	630	132	32	0	0	0
6137	2018-01-28	А	1	51	13	14	5	18	31	7	64	68	49	70	33	24	62	45	3	4	19	38	53	20	87	77	264	33	8	266	28	2	684	187	14	0	330	34	2	0	332	48	4	0	0	208	168	17	2	1	0	475	605	161	13	0	0	0
6136	2018-01-27	А	4	62	23	17	7	63	32	71	66	37	19	73	35	54	29	41	51	3	10	65	52	33	182	61	256	41	3	285	44	1	832	153	26	6	280	50	2	0	385	75	7	2	0	241	142	22	3	0	0	526	807	191	16	1	0	0
6135	2018-01-26	А	3	16	60	79	26	23	10	61	31	75	74	1	44	4	22	19	7	33	8	40	63	58	394	47	2417	71	5	425	71	4	931	257	26	2	328	88	8	0	548	99	26	0	0	289	207	65	6	4	0	480	895	164	45	3	0	0
6134	2018-01-25	А	1	43	4	61	14	57	41	3	68	72	13	12	8	52	24	18	51	55	21	53	64	209	116	9	184	42	1	267	43	2	623	150	13	1	256	51	2	0	257	55	6	0	0	313	98	8	1	0	0	616	546	115	12	1	0	0
6133	2018-01-24	А	2	52	55	61	47	60	35	78	51	62	30	2	6	14	8	77	3	31	73	72	21	18	87	8	229	37	1	247	25	2	732	146	14	0	313	37	1	0	279	69	4	1	0	234	108	53	3	0	0	549	542	131	9	1	0	0
6132	2018-01-23	А	2	35	40	44	43	18	28	31	24	29	14	38	1	34	4	56	60	11	63	3	53	56	109	10	270	51	1	247	42	4	823	206	34	2	265	54	3	0	407	77	21	2	0	246	131	21	2	0	0	497	594	119	12	0	0	0
6131	2018-01-22	А	3	50	37	33	36	19	48	70	34	78	77	30	55	41	28	65	64	53	11	47	35	176	82	3	250	51	2	279	49	0	603	199	27	0	232	79	15	0	259	77	8	0	0	280	90	19	5	0	0	613	545	133	41	0	0	0
6130	2018-01-21	А	4	51	4	34	38	39	44	67	2	8	29	14	75	12	49	16	61	9	70	5	54	41	70	9	202	70	1	297	43	2	590	174	17	0	252	53	7	0	444	127	12	1	0	213	123	24	2	0	0	490	517	128	22	0	0	0
6129	2018-01-20	Б	3	39	20	31	61	44	6	27	48	23	70	80	59	21	50	76	63	17	56	29	78	25	64	6	205	53	7	249	24	0	640	85	5	0	196	21	0	0	543	68	39	1	0	275	93	40	1	0	0	648	654	94	20	2	0	0
6128	2018-01-19	А	3	25	73	53	8	52	23	48	5	75	27	61	30	33	43	59	19	3	68	51	17	32	172	12	305	97	0	366	68	0	899	180	34	0	441	43	2	0	524	131	18	1	0	224	153	34	1	0	0	465	790	212	10	1	0	0
6127	2018-01-18	А	3	50	40	69	64	59	60	35	32	53	71	33	70	61	43	47	73	15	34	54	36	10	99	5	245	31	2	229	33	12	577	123	14	0	316	60	0	1	366	74	8	3	0	376	140	23	2	0	0	832	455	114	16	0	0	0
6126	2018-01-17	А	4	70	9	49	5	60	6	39	36	57	34	78	76	56	30	33	25	68	67	42	10	11	163	213	321	57	2	228	33	0	610	113	10	0	250	28	0	0	306	46	6	0	0	219	151	21	0	0	0	531	568	88	14	2	0	0
6125	2018-01-16	А	2	35	26	55	37	46	77	33	19	4	36	18	21	56	38	57	78	24	23	22	60	52	295	12	263	61	1	332	39	1	668	163	17	0	337	134	1	0	268	53	2	1	0	247	96	20	11	0	0	498	613	149	37	5	0	0
6124	2018-01-15	Б	4	40	8	55	39	28	16	21	13	29	36	11	5	20	9	25	3	66	54	76	14	27	106	17	279	98	4	356	79	2	817	212	18	4	258	42	9	0	378	72	12	0	0	206	240	38	2	0	0	415	931	184	48	2	0	0
6123	2018-01-14	Б	1	34	31	71	35	46	23	37	44	10	56	25	42	80	36	70	73	14	72	78	77	21	160	6	207	38	6	232	38	0	681	157	19	0	220	39	3	0	419	84	5	0	0	236	119	29	0	0	0	537	551	126	21	1	0	0
6122	2018-01-13	Б	4	62	2	76	14	7	34	46	69	65	28	59	63	43	50	24	73	79	9	74	4	76	133	0	228	43	2	262	37	1	666	148	18	1	277	50	3	0	509	104	5	0	0	251	137	14	2	0	0	535	672	149	18	1	0	0
6121	2018-01-12	Б	2	58	62	70	29	40	1	20	77	57	61	33	5	31	24	2	47	30	13	10	18	46	146	19	266	49	16	419	66	4	876	193	44	2	305	63	12	0	467	147	25	0	0	295	163	23	13	12	0	678	799	243	66	2	1	0
6120	2018-01-11	Б	4	48	20	7	30	24	80	42	2	33	38	70	74	47	61	37	29	76	5	39	13	177	113	18	288	85	1	268	60	10	802	154	14	1	252	44	3	0	454	76	6	10	0	213	104	14	1	0	0	455	576	128	11	0	0	0
6119	2018-01-10	Б	1	35	67	28	65	17	2	73	56	24	1	23	62	76	20	5	36	64	70	59	47	22	227	24	209	32	0	257	29	0	672	92	5	0	233	47	2	0	318	58	7	0	0	272	102	19	8	0	0	656	540	103	22	4	0	0
6118	2018-01-09	А	2	28	9	45	36	16	56	13	80	41	54	3	69	31	21	43	51	17	33	77	70	47	139	18	338	46	2	295	40	4	647	192	23	0	336	59	1	0	317	72	5	10	0	208	131	36	3	0	0	462	564	115	15	1	0	0
6117	2018-01-08	Б	1	36	69	23	73	72	59	75	3	9	42	20	79	30	8	18	67	70	62	27	16	40	229	6	191	47	0	257	24	1	692	130	12	0	217	34	2	0	279	71	6	0	0	239	181	38	2	0	0	413	574	107	9	2	0	0
6116	2018-01-07	А	2	80	76	58	78	18	73	2	57	13	11	35	55	47	51	20	52	48	45	6	42	8	47	2	127	25	3	175	10	3	428	91	10	0	220	72	5	0	309	45	3	0	0	193	103	8	1	0	0	437	411	78	15	1	0	0
6115	2018-01-06	Б	3	51	36	65	14	60	26	47	74	31	50	73	41	67	49	8	61	53	64	22	75	31	85	6	186	46	0	213	31	4	549	122	17	0	245	43	1	0	340	122	15	1	0	367	118	9	1	0	0	866	487	90	30	10	0	0
6114	2018-01-05	Б	3	42	36	34	50	27	47	15	10	4	75	31	48	16	3	73	63	79	19	74	8	41	248	5	360	46	2	340	76	1	914	139	30	6	365	54	8	0	461	93	7	1	0	212	202	37	4	0	0	458	668	128	10	0	0	0
6113	2018-01-04	А	1	23	58	52	59	63	36	76	5	43	28	64	51	13	46	11	66	27	42	20	18	25	148	4	267	50	0	250	43	2	711	227	9	0	297	60	9	0	339	74	6	1	0	234	110	26	0	0	0	515	554	118	18	0	0	0
6112	2018-01-03	А	1	23	67	52	5	18	45	1	36	30	61	25	21	31	28	79	34	9	49	38	68	28	138	32	240	60	5	237	40	5	821	172	20	1	246	39	3	0	522	100	3	0	0	180	141	18	4	0	0	501	658	119	33	1	0	0
6111	2018-01-02	А	4	22	30	60	70	54	4	49	32	18	12	55	45	66	27	24	35	48	77	15	75	13	167	15	208	18	2	204	28	0	457	108	12	0	197	25	1	0	206	76	6	0	0	278	98	10	0	0	0	625	489	92	15	1	0	0
6110	2018-01-01	А	3	34	16	42	45	54	44	31	1	62	7	8	24	68	72	4	40	20	70	60	55	21	44	4	120	30	2	144	20	0	406	112	6	0	154	24	3	0	185	43	2	0	0	151	97	6	2	0	0	324	422	66	7	0	1	0
6109	2017-12-31	А	4	71	78	69	4	58	17	65	40	6	46	39	75	80	26	2	76	57	10	79	12	80	121	416	212	52	10	266	42	3	716	141	22	0	284	52	3	0	444	65	39	0	0	313	193	28	0	0	0	649	678	147	24	1	0	0
6108	2017-12-30	А	3	40	18	20	16	11	65	76	6	49	10	1	46	27	62	36	71	48	70	54	21	48	196	32	387	56	2	350	101	3	780	189	11	0	363	43	2	0	389	115	5	10	0	284	129	27	7	0	0	666	858	160	27	0	1	0
6107	2017-12-29	А	3	80	51	31	38	74	25	52	11	70	22	61	9	17	16	54	35	10	1	66	75	96	442	15	285	44	1	320	35	1	756	139	15	3	400	38	3	0	302	98	10	0	0	270	158	17	3	0	0	531	814	134	21	0	0	0
6106	2017-12-28	А	4	70	47	75	45	63	61	50	58	39	67	14	77	40	27	46	78	12	29	30	68	20	94	13	372	57	0	291	32	4	665	174	9	0	324	33	1	0	348	57	9	0	0	258	114	30	2	0	0	690	594	111	11	1	0	0
6105	2017-12-27	А	1	53	30	51	21	38	3	45	39	75	7	14	36	77	15	73	6	44	48	32	35	18	82	13	238	58	2	282	54	0	680	148	13	1	285	25	5	0	266	45	6	1	0	380	104	13	1	0	0	697	584	109	19	2	0	0
6104	2017-12-26	А	2	33	44	70	19	30	8	52	31	53	48	23	25	37	14	12	10	47	66	16	7	13	154	19	285	39	6	305	71	1	818	179	29	1	320	59	2	0	344	60	4	0	0	277	155	30	3	0	0	484	714	190	38	0	0	0
6103	2017-12-25	Б	1	65	55	23	29	46	43	11	59	28	58	24	4	61	79	3	22	2	38	66	32	18	76	7	248	71	4	329	39	1	842	180	12	0	468	50	5	0	396	85	6	0	0	206	112	27	1	0	0	433	620	109	39	10	0	0
6102	2017-12-24	Б	3	57	1	55	39	3	8	4	34	44	12	37	72	78	77	22	75	2	36	28	60	12	97	4	202	75	4	264	52	1	701	202	19	1	322	40	3	0	298	91	26	0	0	279	160	56	1	0	0	378	662	151	22	1	0	0
6101	2017-12-23	А	3	45	16	28	19	54	15	44	52	49	64	53	58	21	47	66	5	2	27	26	9	25	90	4	288	51	0	300	31	1	709	155	15	0	257	37	4	0	465	72	19	0	0	252	133	39	3	0	0	528	653	138	20	2	0	0
6100	2017-12-22	А	4	58	57	80	13	7	55	64	1	73	63	3	15	2	14	60	11	31	41	46	52	44	108	17	239	63	3	326	59	3	786	175	18	2	304	42	4	0	334	85	8	0	0	226	203	15	2	0	0	504	732	152	24	1	0	0
6099	2017-12-21	Б	2	54	47	20	33	49	78	29	17	5	14	36	75	63	73	27	70	61	37	34	52	19	254	16	253	73	4	230	24	0	653	107	15	0	202	33	5	0	293	76	3	0	0	252	95	10	1	0	0	529	463	115	24	1	0	0
6098	2017-12-20	А	4	26	17	72	57	48	37	55	20	43	31	24	47	76	21	1	10	70	45	54	40	13	79	3	181	45	2	153	39	0	552	121	6	0	170	41	2	0	273	39	20	0	0	348	99	13	0	0	0	617	429	99	6	0	0	0
6097	2017-12-19	А	4	24	77	58	34	25	23	48	64	18	32	78	40	26	30	69	55	60	36	68	72	14	173	3	239	30	4	192	32	2	676	104	9	0	211	31	3	0	271	79	14	2	0	391	106	14	1	0	0	772	485	114	11	1	0	0
6096	2017-12-18	А	2	24	40	52	76	36	72	20	70	6	80	37	42	4	30	57	9	1	48	35	75	135	72	12	198	20	3	197	24	0	542	105	8	0	189	23	1	0	210	41	7	0	0	261	91	26	1	0	0	595	541	117	22	2	0	0
6095	2017-12-17	А	2	6	20	51	35	58	25	32	16	49	1	60	29	57	37	56	65	76	17	34	50	13	118	3	239	45	3	166	34	2	598	133	10	0	222	24	2	0	356	100	12	0	0	300	103	15	1	0	0	615	596	95	7	2	0	0
6094	2017-12-16	Б	3	16	42	49	3	68	10	37	47	75	6	7	61	45	78	20	63	73	41	29	24	86	587	53	463	90	5	409	73	2	947	258	24	0	575	87	15	0	454	115	36	1	0	193	198	38	5	0	0	533	777	193	55	5	0	0
6093	2017-12-15	Б	2	17	77	24	72	69	5	26	63	32	1	40	11	6	37	15	41	2	31	35	18	34	132	4	259	63	5	365	33	1	981	191	28	3	310	71	2	0	360	60	28	0	0	302	164	24	0	0	0	525	797	137	26	1	0	0
6092	2017-12-14	А	3	42	71	35	44	65	60	52	9	24	59	43	1	38	29	22	26	21	40	33	76	72	129	7	206	33	1	287	20	1	644	136	11	0	234	28	2	0	280	37	4	0	0	315	118	26	2	0	0	584	518	157	26	1	0	0
6091	2017-12-13	А	4	38	19	2	74	3	1	34	28	25	76	53	42	9	72	51	66	45	44	31	24	116	79	12	286	58	0	260	30	0	762	132	14	0	273	44	3	0	321	76	16	1	0	267	126	10	2	0	0	498	585	164	10	2	0	0
6090	2017-12-12	А	3	33	40	12	71	15	48	5	4	56	16	72	32	55	69	74	31	64	30	66	13	8	76	2	218	63	2	224	21	1	581	128	11	0	249	19	2	0	223	26	4	1	0	323	124	17	3	0	0	797	610	134	21	0	0	0
6089	2017-12-11	А	4	58	48	18	26	11	39	9	60	38	71	15	69	45	5	66	70	80	20	13	12	20	89	17	207	37	4	341	80	2	708	142	18	2	233	36	2	0	336	56	10	0	0	309	123	40	3	0	0	501	584	210	17	2	0	0
6088	2017-12-10	А	3	16	32	15	30	62	37	35	73	17	43	74	23	51	46	58	4	33	42	75	47	20	62	4	188	39	0	197	34	1	534	91	10	0	258	59	2	0	273	59	3	0	0	296	118	17	0	0	0	727	482	118	16	6	0	0
6087	2017-12-09	А	3	8	12	68	23	61	34	16	79	58	40	57	64	25	35	28	4	2	7	76	65	16	141	11	319	82	2	249	52	0	671	197	16	0	222	44	1	0	295	63	6	0	0	262	148	22	3	1	0	588	606	132	22	0	0	0
6086	2017-12-08	А	2	38	48	7	41	28	60	6	65	30	80	45	19	79	8	68	51	34	53	66	27	12	113	12	325	39	3	278	39	3	715	112	10	0	314	22	0	0	286	78	7	0	0	226	117	14	1	0	0	535	773	121	24	0	0	0
6085	2017-12-07	А	4	19	2	48	80	64	37	41	39	21	62	28	53	79	74	25	16	63	13	20	33	22	111	7	226	62	0	284	43	0	638	93	10	0	231	26	1	0	285	71	5	0	0	315	101	11	0	0	0	501	630	148	13	1	0	0
6084	2017-12-06	А	2	54	57	29	2	41	10	65	7	3	64	5	70	79	43	25	58	68	63	11	30	32	141	29	383	64	1	368	40	0	752	158	14	0	279	54	1	0	285	100	5	1	0	172	182	17	3	0	0	471	784	189	31	2	0	0
6083	2017-12-05	А	2	63	55	68	44	74	1	42	37	50	48	73	7	12	33	29	26	65	11	10	38	21	313	3	251	47	0	263	87	0	615	105	13	1	330	28	1	0	231	41	11	0	0	229	78	27	0	0	0	465	657	122	10	0	0	0
6082	2017-12-04	Б	3	52	3	36	14	2	63	23	34	41	12	50	29	80	75	43	37	19	64	13	27	13	86	19	346	66	4	345	55	3	694	170	24	0	262	61	0	0	349	120	0	0	0	204	125	29	3	0	0	392	678	192	19	1	0	0
6081	2017-12-03	Б	2	12	48	68	57	55	46	9	49	47	33	29	56	28	26	7	16	75	51	69	40	10	96	5	202	31	1	227	38	1	591	113	10	0	241	32	2	0	279	96	6	0	0	244	116	13	2	0	0	552	487	148	11	4	0	0
6080	2017-12-02	А	3	7	51	44	66	29	33	20	19	31	18	67	58	50	17	60	46	59	61	2	52	18	95	1	239	58	4	322	44	1	676	130	7	0	299	35	7	0	298	63	10	1	0	229	127	16	3	0	0	559	715	186	19	1	0	0
6079	2017-12-01	А	4	71	67	32	51	26	23	33	36	52	9	46	63	3	6	48	40	2	21	35	30	21	130	12	291	72	2	302	45	0	800	165	25	1	345	47	2	0	304	73	13	0	0	234	120	23	3	1	0	622	605	132	17	3	0	0
6078	2017-11-30	А	3	62	68	35	72	10	52	27	32	46	33	67	73	65	58	53	31	8	4	47	18	24	103	11	398	84	11	370	45	1	705	192	24	0	333	149	5	0	336	92	7	0	0	188	155	38	0	0	0	539	809	186	24	1	0	0
6077	2017-11-29	А	3	5	70	32	41	7	18	13	55	77	48	67	69	1	59	39	31	24	60	28	26	32	105	3	368	46	0	273	29	1	639	121	12	1	228	29	2	0	292	55	2	0	0	222	101	38	1	0	0	424	570	104	22	1	0	0
6076	2017-11-28	А	4	43	69	76	37	14	55	5	11	45	16	36	22	46	31	74	40	41	59	7	50	12	83	3	202	47	1	209	31	1	494	87	21	0	229	21	2	0	257	37	4	0	0	270	96	13	0	0	0	631	533	125	16	1	0	0
6075	2017-11-27	А	2	37	34	38	71	50	53	42	70	11	21	25	69	47	51	8	2	76	54	23	41	19	88	6	188	44	0	197	28	0	520	94	7	0	191	31	0	1	203	41	0	0	0	292	82	22	1	0	0	549	458	98	16	0	0	0
6074	2017-11-26	А	3	8	71	20	44	79	24	21	11	14	37	16	2	65	67	5	60	10	56	1	28	32	175	12	262	91	12	335	52	1	762	185	20	1	492	71	5	0	328	76	24	0	0	201	134	17	7	0	0	384	739	251	39	0	0	0
6073	2017-11-25	Б	3	15	2	66	9	52	67	50	74	31	14	69	39	55	72	38	48	40	12	80	21	10	96	16	235	61	3	244	41	2	584	92	5	0	195	26	1	0	336	71	1	0	0	268	147	12	2	0	0	601	567	115	10	0	0	0
6072	2017-11-24	Б	2	57	5	2	35	58	29	41	43	3	14	19	80	38	61	40	39	63	55	25	48	87	188	9	313	58	2	264	32	0	812	143	19	0	324	27	8	1	277	62	3	0	0	230	130	16	4	0	0	441	707	135	9	1	0	0
6071	2017-11-23	Б	3	51	35	22	38	28	3	27	60	46	8	33	77	73	31	54	69	47	21	44	37	9	81	7	214	56	3	251	36	2	614	169	18	1	241	58	2	0	339	43	6	0	0	282	135	29	2	0	0	445	584	100	8	0	0	0
6070	2017-11-22	Б	2	48	56	59	8	67	19	41	54	63	4	44	7	6	72	34	40	70	16	1	33	11	122	4	155	50	1	196	25	1	569	103	9	0	205	27	0	0	231	46	6	0	0	233	114	34	0	0	0	536	537	127	20	2	0	0
6069	2017-11-21	Б	3	35	30	41	61	6	3	79	72	31	21	65	37	2	44	25	52	28	14	75	36	13	128	5	292	49	4	277	42	0	694	164	12	1	263	23	0	0	384	60	2	0	0	200	119	13	0	0	0	430	632	148	5	1	0	0
6068	2017-11-20	А	1	53	75	9	56	63	48	40	21	25	38	42	28	34	49	71	8	51	64	6	36	19	46	7	159	38	3	172	41	1	604	87	6	0	199	24	2	0	224	74	5	0	0	280	102	26	4	0	0	733	423	85	8	1	0	0
6067	2017-11-19	А	2	25	62	80	14	48	67	28	19	39	9	59	42	18	43	52	46	26	36	45	34	148	77	9	184	24	1	199	17	1	578	125	19	0	205	28	2	0	246	34	4	0	0	260	123	26	0	0	0	695	566	160	22	1	0	0
6066	2017-11-18	А	4	80	52	57	43	23	45	76	21	71	31	79	50	14	29	64	68	42	46	15	7	24	81	5	230	30	2	206	21	0	585	83	2	0	329	21	0	0	275	93	13	0	0	230	96	5	1	0	0	657	562	154	18	0	0	0
6065	2017-11-17	А	3	39	58	19	52	63	17	77	21	13	1	14	18	65	32	79	23	56	6	46	36	8	129	12	299	66	6	276	32	3	883	171	19	1	315	44	4	0	257	59	6	10	0	255	195	28	10	0	0	544	617	152	13	0	0	0
6064	2017-11-16	А	3	1	42	55	68	24	8	22	15	7	41	51	32	69	63	13	77	46	10	48	50	108	101	8	245	52	1	323	53	3	728	219	14	1	314	36	5	0	371	56	6	0	0	251	190	15	1	0	0	507	682	179	23	2	0	0
6063	2017-11-15	А	4	62	31	50	67	30	16	79	43	58	9	8	49	23	26	47	38	36	32	18	53	9	83	10	212	41	16	228	35	3	644	102	16	0	254	38	2	0	248	40	3	1	0	208	95	12	0	0	0	641	525	104	13	1	0	0
6062	2017-11-14	А	4	54	2	70	12	69	44	59	4	17	50	66	20	45	38	72	3	39	8	41	64	17	67	5	238	31	2	214	20	0	669	158	9	0	253	20	0	0	248	120	1	3	0	293	77	34	0	0	0	441	564	100	12	0	0	0
6061	2017-11-13	А	3	49	27	22	12	77	43	37	28	72	30	71	78	58	25	80	4	44	61	21	76	43	137	15	250	61	2	265	36	0	622	146	10	0	285	48	1	0	236	59	5	0	0	288	93	18	2	0	0	524	654	129	23	0	0	0
6060	2017-11-12	А	4	8	19	28	61	24	66	43	54	53	1	20	50	72	7	33	6	78	17	63	21	18	138	20	285	62	12	245	24	6	690	146	18	5	341	74	3	0	344	82	10	0	0	235	151	25	0	0	0	364	630	143	16	0	0	0
6059	2017-11-11	А	3	59	29	76	49	40	30	20	62	68	9	36	78	55	73	54	14	47	28	37	42	75	89	2	184	23	1	176	31	2	530	106	8	0	170	49	10	0	250	53	3	1	0	296	128	8	0	0	0	576	495	93	21	10	0	0
6058	2017-11-10	А	2	43	68	75	80	35	33	49	20	4	64	52	18	2	53	69	39	76	16	31	51	29	167	39	221	83	11	326	55	3	685	188	50	0	281	61	8	0	313	148	38	0	0	232	154	45	5	0	0	832	560	204	40	3	0	0
6057	2017-11-09	А	3	63	9	2	10	79	80	53	18	27	78	37	56	72	59	47	55	11	44	62	32	266	60	7	234	44	5	265	39	2	694	120	20	3	296	27	3	0	319	44	6	0	0	215	121	24	2	0	0	476	694	138	26	0	0	0
6056	2017-11-08	А	1	72	22	30	24	55	42	47	67	46	5	16	61	80	56	45	10	37	79	66	18	30	106	47	303	49	3	325	64	2	768	178	18	0	287	47	7	1	314	77	9	2	0	235	209	26	3	0	0	514	731	169	7	0	0	0
6055	2017-11-07	А	3	4	52	62	38	44	70	78	36	67	26	17	41	58	40	6	14	51	11	3	50	9	74	4	298	23	2	245	24	2	643	98	19	1	214	73	10	0	206	68	4	0	0	295	87	18	1	0	0	650	445	116	19	0	0	0
6054	2017-11-06	А	1	59	62	50	23	63	21	32	13	46	52	29	66	41	51	38	58	55	26	44	78	12	96	9	200	55	3	207	54	1	522	157	33	0	250	41	13	0	246	61	7	1	0	294	114	13	11	1	0	634	608	132	17	0	0	0
6053	2017-11-05	А	3	14	48	37	78	28	30	46	61	70	22	79	23	68	47	24	80	16	1	60	66	13	80	11	195	37	5	214	25	1	540	153	19	0	221	27	4	0	308	66	7	0	0	257	129	16	2	0	0	455	444	87	16	0	0	0
6052	2017-11-04	А	2	54	29	79	4	53	31	7	58	74	40	62	22	14	47	69	32	57	9	25	77	12	114	13	278	48	12	262	23	2	727	149	10	0	307	91	13	0	394	86	8	1	0	226	131	11	3	1	0	528	696	111	14	3	0	0
6051	2017-11-03	А	3	44	68	71	38	15	7	3	12	78	30	21	23	73	40	79	39	49	48	37	53	13	216	14	306	41	3	342	49	4	762	127	18	0	309	58	6	0	300	54	1	0	0	318	136	16	0	0	0	860	593	133	17	0	0	0
6050	2017-11-02	А	2	70	52	77	2	43	7	54	5	63	40	4	30	31	25	46	23	15	49	38	3	23	145	48	263	42	5	277	78	7	705	194	39	0	320	71	6	0	340	69	2	0	0	203	196	32	5	0	0	438	777	154	25	1	1	0
6049	2017-11-01	А	2	17	49	27	12	80	47	60	28	2	44	71	55	24	13	58	54	35	34	11	36	129	116	32	294	66	11	348	53	3	728	172	30	0	358	67	4	0	324	91	15	0	0	228	179	31	0	0	0	576	685	140	17	0	0	0
6048	2017-10-31	А	1	12	51	69	27	40	19	29	15	35	72	31	34	14	47	61	59	22	77	64	32	28	109	4	232	53	1	222	27	1	700	111	11	0	186	35	3	0	274	93	2	0	1	325	103	13	0	0	0	546	557	106	26	0	0	0
6047	2017-10-30	Б	1	30	64	16	78	34	59	79	10	73	71	12	21	2	8	65	67	63	31	75	7	24	87	5	212	52	3	219	23	0	632	126	12	0	219	25	1	0	259	63	4	0	0	271	111	9	0	0	0	567	628	137	18	1	0	0
6046	2017-10-29	Б	4	79	41	28	4	63	15	29	50	22	9	35	8	2	68	10	51	12	66	70	19	14	103	13	294	33	3	214	38	0	621	167	22	1	332	66	1	0	461	79	11	0	0	229	170	44	1	0	0	439	667	146	44	10	1	0
6045	2017-10-28	Б	2	45	61	73	56	4	21	35	79	9	53	30	12	63	47	7	20	2	34	77	54	5	83	20	226	34	14	182	29	0	532	96	17	1	173	30	1	0	353	33	2	0	0	219	127	16	2	0	0	560	648	126	11	2	0	0
6044	2017-10-27	Б	1	8	1	34	43	72	46	39	26	9	54	66	33	29	60	73	23	31	76	75	80	11	111	16	238	49	0	227	24	0	552	106	10	0	248	32	2	0	251	52	5	0	0	217	98	20	1	0	0	667	430	93	8	1	0	0
6043	2017-10-26	Б	1	71	21	20	57	18	23	15	50	34	55	1	41	10	63	29	61	51	9	53	75	49	132	9	188	48	3	201	37	1	549	153	12	0	192	49	3	0	240	66	13	0	0	295	83	12	1	0	0	537	620	97	11	1	0	0
6042	2017-10-25	Б	4	54	76	47	66	62	7	1	65	61	10	42	40	20	64	12	2	59	80	75	50	37	109	5	175	35	2	222	42	18	564	134	42	0	261	39	3	0	340	95	12	1	0	348	141	30	3	0	0	724	655	165	28	1	0	0
6041	2017-10-24	Б	4	22	71	64	20	61	8	26	51	59	33	50	11	54	15	65	37	4	66	2	43	17	111	3	247	34	11	232	16	1	597	153	7	0	269	65	2	0	316	47	4	2	0	288	85	16	1	0	0	601	470	97	14	0	0	0
6040	2017-10-23	Б	4	10	12	61	9	45	18	51	53	75	59	50	40	17	80	38	74	55	35	8	29	78	59	3	254	59	2	241	43	1	605	134	16	0	339	34	1	0	274	48	15	0	0	235	139	18	1	0	0	496	572	119	32	2	0	0
6039	2017-10-22	Б	4	51	70	52	62	32	12	38	73	66	74	59	65	9	5	14	13	42	67	69	80	63	127	17	211	88	5	268	66	6	673	127	11	0	255	33	2	0	325	63	2	0	0	210	149	25	2	0	0	536	608	157	6	1	0	0
6038	2017-10-21	Б	4	2	28	78	72	47	73	19	24	8	58	77	26	27	23	75	57	33	70	10	18	17	110	8	281	65	3	278	45	2	662	149	7	1	300	50	8	0	365	78	16	0	0	217	119	25	13	0	0	415	765	192	20	2	0	0
6037	2017-10-20	Б	3	70	49	21	67	23	35	11	5	36	3	16	43	54	32	78	20	58	28	30	7	11	113	11	295	43	2	284	35	3	732	152	7	1	394	60	3	0	437	48	12	0	0	244	123	16	1	0	0	617	557	92	24	0	0	0
6036	2017-10-19	Б	4	57	62	79	22	40	1	37	17	65	19	13	11	43	58	48	73	5	42	54	76	84	82	10	190	35	1	207	22	1	524	124	7	1	253	39	1	0	234	49	3	0	0	188	179	35	8	1	0	564	510	98	13	0	0	0
6035	2017-10-18	Б	1	26	24	2	38	30	37	6	54	77	7	36	70	74	52	72	17	8	15	45	39	14	152	9	211	46	3	279	41	0	694	160	16	0	276	35	11	0	324	74	6	1	0	197	133	17	1	0	0	640	707	158	18	0	0	0
6034	2017-10-17	Б	3	5	17	35	40	74	78	69	14	7	33	45	34	27	55	13	41	43	42	57	4	6	77	7	190	26	2	226	26	0	563	133	15	0	259	44	4	0	265	27	3	0	0	298	130	14	1	0	0	557	560	141	13	1	0	0
